prices.,96.41963195800781,"22,939,127,964"
at,96.17242431640625,"145,940,179,960"
about,96.04022216796875,"196,939,290,962"
$200.,30.319854736328125,"305,936,465,969"
bare,34.63860321044922,"252,970,312,1004"
cs,42.18696212768555,"317,970,335,1004"
cS,1.027587890625,"342,970,386,1004"
RD,0,"410,970,456,1004"
|B,8.799324035644531,"467,970,519,1004"
-,0,"675,985,677,988"
¥,0,"61,1012,82,1040"
sos,6.0056304931640625,"121,991,186,1075"
oe,40.23566818237305,"240,998,331,1035"
i,51.52382278442383,"373,998,384,1038"
|,59.95231628417969,"471,999,478,1071"
Nagomrc,0,"492,991,646,1075"
"VIENNA,",31.636520385742188,"33,1041,221,1074"
July,90.87382507324219,"249,1043,323,1073"
8.—Count,73.0499038696289,"345,1043,504,1080"
Albert,81.03388977050781,"537,1038,650,1090"
.,58.89438247680664,"666,1060,674,1086"
Apa,36.95746612548828,"697,1038,754,1090"
